time,open,high,low,close,volume
1726467625,25362.65,25362.9,25361.0,25361.8,0
1726467630,25361.4,25361.4,25359.95,25360.25,0
1726467635,25359.95,25361.55,25359.6,25360.95,0
1726467640,25361.05,25363.55,25361.05,25363.5,0
1726467645,25363.55,25364.4,25363.1,25364.4,0
1726467650,25363.9,25364.35,25363.0,25363.9,0
1726467655,25364.5,25364.9,25363.4,25363.9,0
1726467660,25364.3,25364.3,25362.6,25362.85,0
1726467665,25363.1,25363.4,25362.7,25363.1,0
1726467670,25364.1,25364.5,25363.85,25363.95,0
1726467675,25364.4,25365.6,25364.2,25364.75,0
1726467680,25365.0,25365.7,25363.4,25363.65,0
1726467685,25362.9,25364.75,25362.9,25364.75,0
1726467690,25365.7,25365.7,25364.5,25365.0,0
1726467695,25364.95,25365.45,25363.9,25365.05,0
1726467700,25365.5,25365.65,25364.65,25365.65,0
1726467705,25365.0,25365.95,25364.3,25365.1,0
1726467710,25365.6,25366.9,25365.6,25366.6,0
1726467715,25366.75,25368.3,25366.6,25368.3,0
1726467720,25367.9,25368.9,25367.85,25368.4,0
1726467725,25368.4,25368.55,25366.75,25368.2,0
1726467730,25368.45,25370.25,25368.45,25370.15,0
1726467735,25369.7,25370.0,25367.45,25368.85,0
1726467740,25368.6,25369.0,25367.6,25368.1,0
1726467745,25368.35,25369.55,25368.35,25369.55,0
1726467750,25369.25,25369.8,25368.6,25369.8,0
1726467755,25369.65,25369.85,25368.2,25369.55,0
1726467760,25369.7,25370.5,25368.95,25369.55,0
1726467765,25370.4,25371.2,25370.25,25370.3,0
1726467770,25369.6,25371.85,25369.25,25371.85,0
1726467775,25371.6,25372.85,25370.8,25372.4,0
1726467780,25372.95,25373.1,25371.6,25371.9,0
1726467785,25371.35,25372.05,25370.4,25371.2,0
1726467790,25371.65,25372.5,25371.15,25372.5,0
1726467795,25372.35,25373.8,25372.25,25373.6,0
1726467800,25373.45,25374.4,25373.45,25374.05,0
1726467805,25373.85,25375.8,25373.85,25375.8,0
1726467810,25376.15,25376.45,25375.4,25375.85,0
1726467815,25375.5,25375.5,25374.4,25375.2,0
1726467820,25375.5,25376.0,25374.6,25374.85,0
1726467825,25375.4,25375.95,25374.9,25375.8,0
1726467830,25375.5,25377.1,25374.6,25376.55,0
1726467835,25376.25,25377.6,25375.9,25377.35,0
1726467840,25376.15,25377.15,25375.7,25376.15,0
1726467845,25376.2,25376.45,25375.0,25375.85,0
1726467850,25376.4,25377.25,25375.3,25376.2,0
1726467855,25376.7,25377.35,25375.7,25377.35,0
1726467860,25377.45,25377.65,25376.95,25377.2,0
1726467865,25378.25,25378.8,25377.45,25378.8,0
1726467870,25378.5,25378.8,25377.35,25378.35,0
1726467875,25378.3,25378.3,25376.4,25377.8,0
1726467880,25377.5,25377.85,25376.35,25377.7,0
1726467885,25376.7,25377.45,25376.25,25376.65,0
1726467890,25376.8,25377.85,25375.9,25377.2,0
1726467895,25377.2,25377.95,25376.4,25377.95,0
1726467900,25377.95,25377.95,25375.35,25375.35,0
1726467905,25375.45,25375.45,25374.25,25375.05,0
1726467910,25372.7,25372.7,25368.95,25372.0,0
1726467915,25371.6,25372.4,25371.55,25371.8,0
1726467920,25371.1,25371.25,25369.85,25370.25,0
1726467925,25370.9,25371.1,25369.85,25371.05,0
1726467930,25370.2,25370.7,25369.9,25370.6,0
1726467935,25370.45,25371.5,25369.3,25370.95,0
1726467940,25370.45,25373.25,25370.25,25373.2,0
1726467945,25373.65,25374.4,25372.95,25374.4,0
1726467950,25374.1,25376.0,25373.25,25374.6,0
1726467955,25374.8,25375.05,25374.2,25374.2,0
1726467960,25374.6,25375.15,25373.0,25374.9,0
1726467965,25374.85,25374.85,25370.75,25371.35,0
1726467970,25371.05,25372.0,25370.95,25372.0,0
1726467975,25371.6,25371.6,25369.7,25369.7,0
1726467980,25368.7,25368.85,25367.6,25368.6,0
1726467985,25368.4,25369.25,25367.85,25368.75,0
1726467990,25368.5,25369.7,25368.5,25369.7,0
1726467995,25369.4,25369.9,25368.35,25368.4,0
1726468000,25368.6,25368.6,25367.35,25368.05,0
1726468005,25367.75,25368.6,25367.35,25367.8,0
1726468010,25367.6,25367.65,25366.25,25367.15,0
1726468015,25366.75,25367.5,25366.25,25366.5,0
1726468020,25367.05,25367.9,25365.75,25366.8,0
1726468025,25366.65,25366.65,25364.85,25365.4,0
1726468030,25365.05,25365.05,25363.65,25363.75,0
1726468035,25363.8,25364.85,25363.65,25364.45,0
1726468040,25363.5,25364.45,25362.65,25362.65,0
1726468045,25362.6,25363.7,25362.1,25363.35,0
1726468050,25361.4,25362.7,25361.4,25362.35,0
1726468055,25362.6,25363.3,25361.65,25363.0,0
1726468060,25362.75,25363.4,25362.7,25363.2,0
1726468065,25363.15,25363.15,25362.55,25363.1,0
1726468070,25362.75,25363.2,25360.7,25361.35,0
